url_antiga,intencao_tipo,url_nova,decisao,motivo
https://tecnicocuritiba.com.br/bairros/cajuru,exata,https://tecnico.curitiba.br/bairros/cajuru,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/california-araucaria,exata,https://tecnico.curitiba.br/bairros/california-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/campina-da-barra,exata,https://tecnico.curitiba.br/bairros/campina-da-barra,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/campina-grande-colombo,exata,https://tecnico.curitiba.br/bairros/campina-grande-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/campo-comprido,exata,https://tecnico.curitiba.br/bairros/campo-comprido,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/campo-largo-roseira-sjp,exata,https://tecnico.curitiba.br/bairros/campo-largo-roseira-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/campo-pequeno,exata,https://tecnico.curitiba.br/bairros/campo-pequeno,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/campo-tenente-at,exata,https://tecnico.curitiba.br/bairros/campo-tenente-at,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/capao-da-imbuia,exata,https://tecnico.curitiba.br/bairros/capao-da-imbuia,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/capela-velha,exata,https://tecnico.curitiba.br/bairros/capela-velha,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro,exata,https://tecnico.curitiba.br/bairros/centro,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-almirante-tamandare,exata,https://tecnico.curitiba.br/bairros/centro-almirante-tamandare,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-araucaria,exata,https://tecnico.curitiba.br/bairros/centro-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-campo-largo,exata,https://tecnico.curitiba.br/bairros/centro-campo-largo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-campo-magro,exata,https://tecnico.curitiba.br/bairros/centro-campo-magro,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-colombo,exata,https://tecnico.curitiba.br/bairros/centro-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-fazenda-rio-grande,exata,https://tecnico.curitiba.br/bairros/centro-fazenda-rio-grande,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-pinhais,exata,https://tecnico.curitiba.br/bairros/centro-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-piraquara,exata,https://tecnico.curitiba.br/bairros/centro-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/centro-quatro-barras,exata,https://tecnico.curitiba.br/bairros/centro-quatro-barras,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/chapada,exata,https://tecnico.curitiba.br/bairros/chapada,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/cic,exata,https://tecnico.curitiba.br/bairros/cic,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/cidade-jardim-sjp,exata,https://tecnico.curitiba.br/bairros/cidade-jardim-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/colonia-antonio-prado,exata,https://tecnico.curitiba.br/bairros/colonia-antonio-prado,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/colonia-malhada-cl,exata,https://tecnico.curitiba.br/bairros/colonia-malhada-cl,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/colonia-murici-sjp,exata,https://tecnico.curitiba.br/bairros/colonia-murici-sjp,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/correia-de-freitas,exata,https://tecnico.curitiba.br/bairros/correia-de-freitas,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/costeira,exata,https://tecnico.curitiba.br/bairros/costeira,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/costeira-araucaria,exata,https://tecnico.curitiba.br/bairros/costeira-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/cristo-rei,exata,https://tecnico.curitiba.br/bairros/cristo-rei,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/cruzeiro,exata,https://tecnico.curitiba.br/bairros/cruzeiro,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/del-rey,exata,https://tecnico.curitiba.br/bairros/del-rey,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/embu-colombo,exata,https://tecnico.curitiba.br/bairros/embu-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/emiliano-perneta,exata,https://tecnico.curitiba.br/bairros/emiliano-perneta,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/espigao-alegre-cm,exata,https://tecnico.curitiba.br/bairros/espigao-alegre-cm,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/estacao-araucaria,exata,https://tecnico.curitiba.br/bairros/estacao-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/estancia-pinhais,exata,https://tecnico.curitiba.br/bairros/estancia-pinhais,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/eucaliptos-frg,exata,https://tecnico.curitiba.br/bairros/eucaliptos-frg,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/fatima-colombo,exata,https://tecnico.curitiba.br/bairros/fatima-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/fazenda-velha-araucaria,exata,https://tecnico.curitiba.br/bairros/fazenda-velha-araucaria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/fazendinha,exata,https://tecnico.curitiba.br/bairros/fazendinha,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/ferraria,exata,https://tecnico.curitiba.br/bairros/ferraria,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/gabirobal,exata,https://tecnico.curitiba.br/bairros/gabirobal,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/graciosa,exata,https://tecnico.curitiba.br/bairros/graciosa,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/graciosa-qb,exata,https://tecnico.curitiba.br/bairros/graciosa-qb,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/gralha-azul,exata,https://tecnico.curitiba.br/bairros/gralha-azul,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/guajuvira,exata,https://tecnico.curitiba.br/bairros/guajuvira,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/guaraituba-colombo,exata,https://tecnico.curitiba.br/bairros/guaraituba-colombo,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/guarituba-piraquara,exata,https://tecnico.curitiba.br/bairros/guarituba-piraquara,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/guatupe,exata,https://tecnico.curitiba.br/bairros/guatupe,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/hauer,exata,https://tecnico.curitiba.br/bairros/hauer,301,"rota idêntica no domínio novo"
https://tecnicocuritiba.com.br/bairros/hortencia-frg,exata,https://tecnico.curitiba.br/bairros/hortencia-frg,301,"rota idêntica no domínio novo"
